twitter_uid,Gender,Friends_count,Followers_count,Avg_Tweet,Avg_Word_length,Avg_Sentence_length,Avg_Punctuation,Avg_Capitalized_Words,Avg_Slang_words,Avg_emojis,Avg_words_found,tweets,retweets,images,urls
2238100585,M,72,3085,1.43,4,8,369,1.79,9,16,"[u'uber', u'til', u'bro', u'vs', u'u', u'wanna', u'whoa']",236,212,0.3013,0.4866
347620721,F,212,202,1.6,4,11,367,0.36,3,37,"[u'app', u'lol', u'wtf']",146,115,0.023,0.3985
802799042,F,273,342,4.59,4,11,361,2.39,23,101,"[u'ugh', u'kinda', u'nah', u'plz', u'lol', u'wtf', u'lmao', u'wanna', u'buddy']",177,221,0.0025,0.0879
1546022916,F,691,362,8.54,5,8,360,1.49,13,144,"[u'omg', u'lil', u'lol', u'kinda', u'x', u'wanna']",181,219,0.04,0.255
236430058,M,1193,1212,2.44,5,10,360,4.06,11,5,"[u'ima', u'lol', u'imo', u'ppl', u'fb', u'perv']",89,311,0.025,0.1525
59371690,M,5181,8114,30.68,4,6,358,0.73,21,372,"[u'omg', u'g', u'app', u'lol', u'bro', u'omw', u'smh', u'x', u'wanna']",184,235,0.0095,0.1671
81017884,F,458,455,6.71,4,12,356,0.16,7,122,"[u'nc', u'lol', u'ur', u'wtf', u'wanna', u'shoulda']",203,97,0.0467,0.07
178685622,F,2080,479,6.61,3,15,356,11.76,38,84,"[u'tyvm', u'omg', u'lmao', u'g', u'bday', u'atm', u'lol', u'idk', u'wtf', u'smh', u'np', u'x', u'aka', u'cutie', u'wanna']",235,269,0.0198,0.2718
20062066,F,5296,5656,3.59,4,14,354,1.47,22,6,"[u'otoh', u'pls', u'ty', u'ur', u'r', u'sec', u'u', u'rly']",82,352,0.0023,0.129
2349374918,F,259,424,4.58,5,9,354,3.22,15,142,"[u'omg', u'lil', u'plz', u'lol', u'vs', u'idk', u'wtf', u'wanna']",154,244,0.0226,0.0955
69140557,M,868,1143,4.57,4,7,354,1.15,64,103,"[u'ima', u'pls', u'lmao', u'g', u'asap', u'lil', u'nah', u'lol', u'bro', u'fb', u'bae', u'omw', u'smh']",220,186,0.0099,0.2315
202766358,M,256,302,1.44,4,7,354,2.06,59,175,"[u'uber', u'lil', u'nah', u'cuz', u'lol', u'bro', u'vs', u'u', u'smh', u'x', u'nvm', u'brah', u'wanna', u'dope']",250,107,0.0392,0.1541
335556419,F,631,286,5.25,4,8,353,1.02,27,199,"[u'btw', u'omg', u'lmao', u'gal', u'bf', u'lol', u'cuz', u'bae', u'u', u'kinda', u'ur', u'wanna']",217,119,0.1042,0.1577
104606970,M,989,2917,116.09,4,9,353,0.55,151,149,"[u'ima', u'swag', u'omg', u'lmao', u'g', u'lil', u'nah', u'vs', u'lol', u'ppl', u'r', u'u', u'idk', u'smh', u'np', u'x', u'app', u'wanna', u'dope']",334,66,0.0125,0.15
244302020,F,301,366,4.73,3,9,352,0.44,36,49,"[u'ima', u'lmao', u'g', u'lil', u'cuz', u'lol', u'ppl', u'bro', u'bae', u'u', u'idk', u'wtf', u'kinda', u'wanna', u'nm']",189,60,0.012,0.0402
2404899129,M,184,34,0.23,3,7,352,0.21,1,0,[u'smh'],265,2,0,0.985
180250716,F,553,680,7.63,4,7,348,1.67,16,39,"[u'mvp', u'x', u'omg', u'lmao', u'lol']",198,31,0.2533,0.4148
3335784916,M,960,1025,3.71,4,9,348,0.9,16,0,"[u'omg', u'lmao', u'luv', u'fav', u'lol', u'vs', u'u', u'tfw']",114,286,0.03,0.235
217332182,M,355,193,0.19,4,9,348,1.05,2,7,"[u'bravo', u'buddy']",100,101,0.2935,0.3731
453385261,M,144,475,10.18,3,9,346,0.37,32,226,"[u'lmao', u'pro', u'cuz', u'lol', u'bro', u'lmk', u'idk', u'smh', u'wanna', u'buddy']",308,185,0.0345,0.069
7.98E+17,M,58,71,5.81,4,9,346,0.67,6,91,"[u'uber', u'lil', u'eu', u'lol']",198,403,0.005,0.1198
624726226,F,434,670,1.29,4,9,345,2.2,85,75,"[u'bf', u'pls', u'lmao', u'luv', u'thx', u'bday', u'r', u'cuz', u'gr8', u'ur', u'gf', u'vs', u'u', u'kinda', u'smh', u'omg', u'ppl', u'wanna', u'buddy']",166,109,0.0509,0.1055
1609695559,F,471,540,1.41,5,11,344,1.86,14,26,"[u'uber', u'mvp', u'omg', u'asap', u'lol', u'bro', u'r', u'u', u'wtf', u'imy', u'wanna', u'ily']",145,126,0.0554,0.0775
2178868513,F,602,187,7.84,4,8,343,2.43,35,31,"[u'gg', u'swag', u'pls', u'ikr', u'bday', u'fav', u'plz', u'lol', u'ur', u'bro', u'bae', u'u', u'idk', u'wtf', u'eu', u'nvm', u'r', u'lul']",228,170,0.0176,0.1005
7.29E+17,M,881,218,6.46,4,11,343,5.69,5,15,"[u'amigo', u'pro', u'vs', u'app', u'lol']",198,204,0.0249,0.1393
2497456668,F,563,413,2.6,5,8,342,6.01,35,204,"[u'mvp', u'flick', u'omg', u'kinda', u'thx', u'lil', u'lol', u'ur', u'til', u'u', u'idk', u'wtf', u'pls']",190,110,0.0367,0.1833
7.08E+17,F,160,138,2.15,4,9,342,2.63,27,221,"[u'bf', u'omg', u'lmao', u'dope', u'ppl', u'bae', u'idk', u'smh', u'aka', u'wanna', u'nah']",176,245,0.0333,0.2185
97804840,M,901,1815,23.13,4,7,341,2.28,78,29,"[u'buddy', u'bday', u'phat', u'plz', u'lol', u'ppl', u'bro', u'r', u'wtf', u'smh', u'aka', u'wanna']",235,165,0.0375,0.17
1633493004,M,127,197,51.62,4,8,335,2.17,28,4,"[u'ugh', u'zzz', u'asap', u'nah', u'ppl', u'shoulda', u'r', u'u', u'kinda', u'aight', u'tfw', u'ur', u'wanna', u'whoa', u'lmao']",221,179,0.105,0.145
2958952777,M,539,481,2.96,4,7,332,0.95,36,76,"[u'ima', u'lmao', u'asap', u'hmu', u'pro', u'xxx', u'cuz', u'lol', u'gf', u'goofy', u'wtf', u'x', u'wanna', u'dope', u'lotta']",215,231,0.0561,0.1345
3080565497,F,134,814,1.36,5,13,331,6.82,7,1,[u'thx'],66,366,0.0324,0.1366
22680051,M,901,753,7.65,4,8,328,1.1,37,33,"[u'omg', u""c'mon"", u'nah', u'cuz', u'lol', u'ppl', u'fb', u'u', u'idk', u'smh', u'x', u'wanna', u'uw', u'lmao']",200,278,0.0397,0.1946
230811757,F,127,62,0.3,3,10,327,0.96,15,194,"[u'uber', u'ugh', u'omg', u'lmao', u'bday', u'dope', u'lol', u'til', u'fb', u'wtf', u'x']",221,38,0.2278,0.2934
1352311117,F,272,405,8.32,4,13,326,3.89,12,34,"[u'ugh', u'pls', u'nah', u'ur', u'u', u'smh', u'ppl']",139,61,0.065,0.17
154259575,F,110,272,5.02,4,7,326,2,14,55,"[u'omg', u'lmao', u'bday', u'fav', u'til', u'u', u'wtf', u'wanna', u'buddy']",178,234,0.0388,0.0704
35652393,M,240,246,1.16,4,10,325,3.02,27,39,"[u'wtf', u'lmao', u'asap', u'app', u'lol', u'ur', u'bro', u'irl', u'imo', u'kinda', u'u']",204,63,0.1161,0.2809
418432063,M,74,148,3.76,4,12,323,3.49,27,59,"[u'ima', u'uber', u'omg', u'lmao', u'lol', u'ppl', u'irl', u'idk', u'lolz', u'wanna', u'u']",193,200,0.0356,0.1527
1069651819,M,53,34,0.61,4,10,322,1.68,19,74,"[u'bf', u'ugh', u'lol', u'ppl', u'bro', u'gf', u'r', u'u', u'idk', u'nuh', u'wanna']",131,269,0.025,0.1425
349262442,M,413,400,1.79,5,9,320,0.25,1,8,[u'smh'],129,70,0.0854,0.1759
472267631,M,300,226,0.24,4,13,318,1.71,21,51,"[u'btw', u'ugh', u'omg', u'asap', u'lil', u'fav', u'plz', u'lol', u'r', u'u', u'wtf', u'smh', u'lmk', u'wanna', u'whoa']",170,107,0.0939,0.2491
453711822,F,504,775,9.73,4,6,317,1.17,44,266,"[u'ima', u'uber', u'omg', u'lmao', u'yolo', u'lol', u'ur', u'bae', u'u', u'idk', u'smh', u'x']",245,153,0.0427,0.1156
37499827,M,811,1955,46.71,5,8,315,5.35,28,88,"[u'omg', u'lmao', u'luv', u'lil', u'nah', u'lol', u'bent', u'bro', u'bday', u'fb', u'wtf', u'smh', u'app', u'buddy']",235,164,0.0702,0.2707
36886466,F,995,1287,14.15,4,8,313,1.05,7,8,"[u'bae', u'idk', u'lol', u'congrats']",123,380,0.004,0.1789
450719287,F,367,594,10.74,3,11,312,6.97,23,13,"[u'ugh', u'pls', u'omg', u'thx', u'lol', u'ur', u'r', u'irl', u'wtf', u'lmk', u'aight', u'rly', u'sry', u'u', u'ily']",137,547,0.0263,0.1038
21656554,M,739,574,0.43,4,10,311,3.9,15,23,"[u'uber', u'ugh', u'congrats', u'app', u'lol', u'u']",100,165,0.0151,0.1849
1426796401,M,610,709,15.7,4,7,310,2.09,27,277,"[u'ima', u'wtf', u'kinda', u'g', u'congrats', u'lil', u'nah', u'xxx', u'bro', u'bae', u'u', u'idk', u'lmk', u'wanna', u'bent']",343,143,0.0123,0.2551
227858126,F,4249,6019,20.38,4,11,309,0.71,112,673,"[u'ima', u'bro', u'ugh', u'omg', u'lmao', u'lil', u'lol', u'til', u'goofy', u'u', u'idk', u'wtf', u'smh', u'kinda', u'lmk', u'wanna', u'shoulda']",400,347,0.0214,0.1673
1183797884,F,445,294,0.53,5,9,307,3.35,37,31,"[u'buddy', u'gtg', u'bday', u'fav', u'vs', u'hw', u'lol', u'ur', u'lmk', u'rly', u'2day', u'u', u'r', u'wanna', u'ily']",130,83,0.0986,0.1502
18869762,M,142,226,0.57,4,11,306,3.52,6,1,"[u'ld', u'ugh', u'ty', u'bravo', u'u', u'eu']",164,86,0.02,0.624
73964857,M,383,982,9.88,3,7,304,0.71,76,152,"[u'ima', u'til', u'lmao', u'g', u'lil', u'nah', u'lol', u'bro', u'vs', u'idk', u'wtf', u'wanna']",208,189,0.0202,0.1914
729623,M,2223,1431,1.64,5,9,304,1.65,9,8,"[u'uber', u'app', u'vs', u'smh']",99,326,0.0235,0.0894
1125174824,F,142,692,8.25,4,9,303,2.1,9,71,"[u'omg', u'g', u'lol', u'ppl', u'wtf', u'wanna', u'ily']",153,376,0.0359,0.2023
276243858,M,706,300,1.97,4,7,302,2.62,37,179,"[u'omg', u'g', u'congrats', u'lil', u'dope', u'gud', u'lol', u'bro', u'vs', u'u', u'idk', u'ga', u'smh', u'app', u'wanna', u'pro']",198,167,0.0329,0.3562
313714634,M,555,980,20.7,4,7,302,0.84,57,115,"[u'lmao', u'hmu', u'dope', u'lol', u'bro', u'u', u'idk', u'smh', u'aka', u'wanna']",216,264,0.0167,0.1333
3105207616,F,324,376,8.91,4,10,301,2.33,35,84,"[u'ugh', u'omg', u'lmao', u'lil', u'dope', u'smh', u'fav', u'lol', u'b4', u'kinda', u'x', u'pls', u'wanna']",151,49,0.025,0.115
349529778,M,767,417,7.38,4,10,301,1.86,15,26,"[u'bro', u'cuz', u'g', u'lol', u'smh']",120,76,0.0612,0.2806
39238184,M,10031,11249,2.42,4,10,301,1.3,2,7,"[u'tfw', u'nah']",102,131,0.1803,0.2489
331786912,M,38,10,0.32,3,9,301,5.24,10,0,"[u'thx', u'fyi', u'lol', u'u', u'wtf', u'jk', u'whiz', u'shoulda']",212,96,0.039,0.5195
2870738619,F,837,1700,14.58,3,9,298,0.72,26,130,"[u'ima', u'bf', u'omg', u'lmao', u'app', u'bro', u'goofy', u'smh', u'pls', u'aka', u'wanna', u'ily']",211,269,0.0125,0.1875
3115680503,F,110,140,2.26,4,8,297,2.19,15,96,"[u'bf', u'lmao', u'lil', u'lol', u'bro', u'nvm']",179,373,0.0453,0.1087
37711837,F,1496,525,1.53,4,14,297,1.21,2,2,"[u'u', u'cuz']",76,312,0.0387,0.134
854097302,M,269,426,1.79,5,10,297,0.31,29,11,"[u'ikr', u'til', u'pls', u'bday', u'nah', u'cuz', u'lol', u'ur', u'bro', u'vs', u'u', u'idk', u'whoa']",126,136,0.0534,0.1031
3073886583,M,138,125,0.29,4,10,296,1.87,10,13,"[u'omg', u'wtf', u'lil', u'plz', u'bae', u'lmk', u'wanna', u'lmao']",128,95,0.0897,0.3318
327619038,M,704,752,11.59,5,7,296,1.34,17,33,"[u'lmao', u'nah', u'imo', u'bro', u'lol', u'wanna', u'dope']",172,227,0.0451,0.1579
595064344,F,346,382,0.49,4,10,294,2.42,18,6,"[u'ugh', u'pls', u'getcha', u'pro', u'fav', u'lol', u'ur', u'fb', u'u', u'idk', u'omg', u'app']",123,125,0.1169,0.2379
838620744,F,1357,1929,29.27,4,7,294,0.48,53,200,"[u'bf', u'omg', u'buddy', u'lil', u'nah', u'cuz', u'lol', u'plz', u'til', u'u', u'idk', u'wtf', u'kinda', u'brah', u'wanna', u'lmao']",302,139,0.0068,0.2063
23517680,M,1021,705,11.65,5,7,291,2.29,39,1,"[u'buddy', u'cuz', u'lol', u'ur', u'u', u'wanna']",161,239,0.0875,0.1025
1278766008,F,182,3356,41.05,3,10,289,10.49,74,8,"[u'ikr', u'btw', u'omg', u'lmao', u'bday', u'lol', u'ur', u'bro', u'gf', u'vs', u'u', u'idk', u'wtf', u'smh', u'pls', u'wanna', u'ily']",274,126,0.04,0.15
953976768,F,511,391,6.23,4,11,287,1.38,2,87,"[u'omg', u'wanna']",107,290,0,0.0176
166618066,F,267,557,20.16,4,8,286,0.39,4,273,"[u'wanna', u'u', u'whoah']",97,103,0.015,0.025
97803592,M,895,920,24.79,4,9,286,0.68,36,151,"[u'pro', u'dope', u'shid', u'bro', u'lol', u'wanna', u'nah']",284,121,0.0099,0.1037
496716252,M,1549,1603,11.02,5,4,285,7.77,11,164,"[u'asap', u'bday', u'fav', u'lil', u'vs', u'omw', u'x']",200,282,0.0021,0.0166
251847448,F,460,1580,26.59,4,8,284,1.28,77,137,"[u'ima', u'bg', u'omg', u'lmao', u'asap', u'lil', u'nah', u'lol', u'ur', u'bro', u'bae', u'u', u'wtf', u'smh', u'wanna']",207,79,0.0559,0.4476
1979650400,F,5422,4931,17.54,5,10,281,2.13,1,82,[u'lol'],95,305,0.025,0.09
3365940021,M,354,257,1.44,4,8,279,0.75,12,17,"[u'ugh', u'app', u'lol', u'sec', u'idk', u'wanna']",158,240,0.0201,0.1457
274192363,M,540,1063,15.72,4,10,277,2,19,251,"[u'atm', u'dope', u'coz', u'imo', u'ur', u'bro', u'u', u'lol', u'kinda', u'wanna', u'nah']",128,271,0.0125,0.2431
20766608,F,941,283,3.32,5,13,275,4.57,1,58,[u'omg'],67,515,0,0.0893
46284889,M,405,475,1.77,5,11,274,1.14,3,4,"[u'msg', u'app', u'u']",88,203,0.0034,0.0619
8.78E+17,M,290,50,0.07,5,13,270,3.4,4,8,"[u'btw', u'vs', u'u', u'thx']",62,8,0.2286,0.3857
165133290,F,373,535,11.03,3,8,268,0.76,14,432,"[u'ima', u'omg', u'idk', u'wtf', u'ez', u'x', u'wanna']",237,288,0.0114,0.1448
852232825,F,176,234,0.85,6,8,268,2.5,6,443,"[u'lmao', u'plz', u'bro', u'u', u'idk', u'shoulda']",90,237,0.0153,0.0245
614619025,F,998,1759,21.22,5,10,267,1.42,13,61,"[u'bday', u'u', u'lmao', u'ur']",94,304,0,0.0352
363970212,F,350,361,4.01,4,10,263,1.46,42,19,"[u'pls', u'lmao', u'lol', u'ppl', u'g2g', u'r', u'u', u'smh', u'ur', u'wanna']",169,293,0.0411,0.1883
1264587050,M,120,182,3.45,4,8,260,3.16,46,32,"[u'ima', u'tyvm', u'ugh', u'pls', u'lmao', u'ty', u'hmu', u'nah', u'jk', u""i'ma"", u'bro', u'smh', u'omg', u'wanna']",180,205,0.0156,0.1325
7.51E+17,F,146,100,0.36,4,10,257,5.5,24,50,"[u'ima', u'swag', u'omg', u'asap', u'lol', u'bro', u'r', u'rly', u'idk', u'wtf', u'wanna']",203,58,0.0383,0.1609
325642963,M,1132,640,13.13,4,8,256,3.53,33,100,"[u'ima', u'mvp', u'lmao', u'lil', u'nah', u'lol', u'bro', u'getcha', u'sec', u'idk', u'x', u'wanna']",209,329,0.0112,0.1636
552066542,F,314,289,1.92,3,9,255,0.75,27,176,"[u'hml', u'lmao', u'hmu', u'lol', u'bro', u'r', u'idk', u'smh', u'wanna']",203,192,0.0684,0.1468
281782304,M,2209,1163,9.67,4,7,251,3.2,3,21,"[u'nah', u'app', u'whoa']",130,298,0.1285,0.25
236059931,F,756,805,5.44,4,9,250,2.56,16,385,"[u'ugh', u'wtf', u'lil', u'nah', u'lol', u'bae', u'u', u'idk', u'kinda', u'wanna']",142,255,0.0202,0.1486
1518902456,M,72,101,2.43,5,6,248,1,1,176,[u'x'],180,67,0.2267,0.3239
701713493,F,298,935,11.34,4,7,246,0.57,12,154,"[u'gf', u'ugh', u'omg', u'lmao', u'lol']",196,195,0.0384,0.1841
3355560119,F,324,517,23.67,4,11,240,2.4,43,57,"[u'bf', u'omg', u'lmao', u'dope', u'lol', u'ur', u'til', u'r', u'u', u'idk', u'wtf', u'x', u'wanna']",138,349,0.0431,0.1478
832331616,M,2330,1121,0.95,5,5,240,1.44,3,0,"[u'pro', u'u', u'ic']",204,31,0.4043,0.4681
21962696,M,726,871,29.93,4,6,238,1.07,25,68,"[u'foxy', u'til', u'wtf', u'bday', u'nah', u'ur', u'bro', u'lil', u'vs', u'u', u'lmk', u'smh', u'wanna', u'dope']",284,512,0.0188,0.2136
239387944,M,685,605,2.05,4,7,238,1.42,5,15,"[u'bro', u'cya', u'vs', u'u', u'ur']",143,93,0.0763,0.1568
3426757245,M,510,596,31.98,4,7,237,1.12,34,262,"[u'lmao', u'nah', u'lol', u'bro', u'vs', u'idk', u'wtf', u'smh']",304,388,0.0072,0.2717
1188122869,F,1672,668,10.55,4,11,233,1.6,3,3,"[u'hmu', u'fav', u'ily']",101,326,0.0164,0.2014
71950034,F,703,1150,44.7,4,6,231,4.38,8,167,"[u'ima', u'omg', u'lol', u'bro', u'nvm', u'wanna']",145,253,0.0251,0.2312
434665994,M,758,1108,15.98,4,7,225,1.24,33,70,"[u'ugh', u'omg', u'lmao', u'g', u'lol', u'bro', u'fb', u'u', u'idk', u'smh', u'omw', u'cutie', u'wanna', u'shoulda']",161,236,0.0327,0.1159
294266848,M,529,619,5.37,4,8,224,0.89,8,80,"[u'pls', u'lil', u'pro', u'lol', u'g2g', u'x', u'tfw']",167,243,0.0146,0.0463
373242264,F,444,225,4.71,5,11,221,12.48,0,71,[],57,340,0.0202,0.0907
15097291,M,2283,3263,8.25,5,11,221,1.63,2,5,"[u'r', u'ur']",67,333,0.0525,0.1525
3191470374,F,173,461,7.93,5,5,220,4.87,7,349,"[u'cuz', u'hw', u'u', u'idk', u'cul', u'wanna']",245,155,0.035,0.1375
51316075,M,2947,1162,40.61,6,8,219,0,2,38,"[u'vs', u'asap']",54,346,0,0.0275
3177417898,F,426,649,7.3,5,5,218,1.81,0,412,[],277,196,0.0042,0.1332
360783956,M,475,1030,20.65,4,5,217,1.39,47,447,"[u'nm', u'nvm', u'lmao', u'lol', u'smh']",275,125,0.015,0.4625
3298720128,F,579,873,11.13,4,7,216,3.26,19,120,"[u'omg', u'lmao', u'lil', u'nah', u'lol', u'bae', u'goofy', u'smh', u'wanna']",229,170,0.0852,0.2782
144573620,M,209,327,11.35,4,10,216,0,37,41,"[u'ima', u'omg', u'lmao', u'lol', u'ppl', u'bro', u'u', u'wanna']",123,76,0.0603,0.1759
